17:07:27;3,70;0,00;0,0;0,70;0,70;9,1;7,8;8,3;9,7;0
17:07:57;3,60;0,00;3,1;0,71;0,71;9,1;8,0;8,2;9,6;31
17:08:27;3,60;0,00;3,1;0,71;0,71;9,2;8,1;8,2;9,7;31
17:08:57;3,60;-0,20;3,3;0,72;0,70;9,2;8,2;8,1;9,7;33
17:09:27;3,50;-0,20;3,3;0,72;0,70;9,2;8,3;8,2;9,6;33
17:09:57;3,50;-1,30;3,6;0,79;0,66;9,2;8,3;8,1;9,7;36
17:10:27;3,50;-1,30;7,2;0,79;0,66;9,2;8,3;8,2;9,6;72
17:10:57;3,50;-1,40;7,8;0,80;0,66;9,2;8,3;8,1;9,6;78
17:11:27;3,50;-1,50;7,8;0,80;0,65;9,2;8,4;8,1;9,6;78
17:11:57;3,50;-1,50;7,9;0,80;0,65;9,1;8,4;8,2;9,6;79
17:12:27;3,50;-1,40;7,9;0,80;0,66;9,2;8,4;8,1;9,6;79
17:12:57;3,60;-1,30;7,9;0,79;0,66;9,1;8,1;8,1;9,6;79
17:13:27;3,70;0,80;7,3;0,67;0,75;9,2;7,8;8,1;9,6;73
17:13:57;3,70;1,00;3,3;0,65;0,75;9,2;7,7;8,1;9,6;33
17:14:27;3,70;0,90;2,0;0,66;0,75;9,2;7,7;8,1;9,6;20
17:14:58;3,70;0,20;1,5;0,70;0,72;9,0;7,7;8,1;9,6;15
17:15:28;3,70;0,30;1,2;0,69;0,72;9,2;7,7;8,1;9,6;12
17:15:58;3,70;0,20;1,0;0,70;0,72;9,1;7,7;8,1;9,6;10
17:16:28;3,70;0,20;0,9;0,70;0,72;9,1;7,7;8,1;9,6;9
17:16:58;3,70;0,20;0,9;0,70;0,72;9,1;7,7;8,1;9,6;9
17:17:28;3,70;0,90;0,9;0,66;0,75;9,2;7,6;8,1;9,6;9
17:17:58;3,70;1,00;0,9;0,66;0,76;9,1;7,5;8,1;9,6;9
17:18:28;3,80;1,00;0,9;0,66;0,76;9,2;7,3;8,1;9,6;9
17:18:58;3,80;1,10;0,9;0,65;0,76;9,2;7,2;8,1;9,6;9
17:19:28;3,80;1,10;0,8;0,65;0,76;9,2;7,2;8,2;9,6;8
17:19:58;3,80;1,10;0,7;0,65;0,76;9,1;7,1;8,1;9,6;7
17:20:28;3,90;1,00;0,6;0,66;0,76;9,2;7,1;8,1;9,6;6
17:20:58;3,80;1,10;0,6;0,65;0,76;9,1;7,1;8,1;9,6;6
17:21:28;3,80;1,00;0,5;0,66;0,76;9,1;7,1;8,1;9,6;5
17:21:58;3,80;1,00;0,0;0,66;0,76;9,0;7,1;8,1;9,5;0
17:22:28;3,90;1,10;0,0;0,65;0,76;9,1;6,9;8,1;9,6;0
17:22:58;3,80;1,30;0,0;0,65;0,78;9,0;7,0;8,1;9,6;0
17:23:28;3,90;1,40;0,0;0,64;0,78;9,0;6,9;8,1;9,6;0
17:23:58;3,90;1,40;0,0;0,64;0,78;9,0;7,0;8,1;9,6;0
17:24:28;3,80;1,40;0,0;0,64;0,78;9,1;7,1;8,1;9,6;0
17:24:58;3,80;1,40;0,0;0,64;0,78;9,0;7,1;8,1;9,6;0
17:25:28;3,80;1,30;0,0;0,65;0,78;9,1;7,2;8,1;9,6;0
17:25:58;3,80;1,30;0,0;0,65;0,78;9,0;7,2;8,1;9,5;0
17:26:28;3,80;1,30;0,0;0,65;0,78;9,1;7,2;8,1;9,5;0
17:26:58;3,80;1,30;0,0;0,65;0,78;9,1;7,2;8,1;9,6;0
17:27:28;3,80;1,30;0,0;0,65;0,78;9,1;7,2;8,1;9,5;0
17:27:58;3,80;1,30;0,0;0,65;0,78;9,0;7,2;8,1;9,5;0
17:28:28;3,80;1,30;0,0;0,65;0,78;9,1;7,2;8,0;9,5;0
17:28:58;3,80;1,20;0,0;0,65;0,77;9,2;7,2;8,1;9,5;0
17:29:28;3,80;1,20;0,0;0,65;0,77;9,1;7,2;8,0;9,5;0
17:29:58;3,80;1,30;0,0;0,64;0,77;9,2;7,2;8,0;9,5;0
17:30:28;3,70;1,30;0,0;0,65;0,78;9,0;7,3;8,0;9,5;0
17:30:58;3,80;0,90;0,0;0,66;0,75;9,1;7,3;8,0;9,6;0
17:31:28;3,70;0,80;0,0;0,67;0,75;9,0;7,3;8,0;9,5;0
17:31:58;3,80;0,80;0,0;0,67;0,75;9,2;7,4;8,0;9,5;0
17:32:28;3,70;0,80;0,0;0,67;0,75;9,1;7,4;8,0;9,5;0
17:32:58;3,70;0,80;0,0;0,67;0,75;9,0;7,4;7,9;9,5;0
17:33:28;3,70;0,90;0,0;0,66;0,75;9,0;7,5;7,9;9,5;0
17:33:58;3,70;0,90;0,0;0,66;0,75;9,0;7,5;8,0;9,5;0
17:34:28;3,70;0,90;0,0;0,66;0,75;9,1;7,6;7,9;9,5;0
17:34:58;3,70;0,90;0,0;0,66;0,75;9,0;7,7;7,9;9,5;0
17:35:28;3,70;0,90;0,0;0,66;0,75;9,0;7,7;7,9;9,5;0
17:35:58;3,70;0,80;0,0;0,66;0,74;9,0;7,7;7,8;9,5;0
17:36:28;3,70;0,00;0,0;0,71;0,71;9,0;7,7;7,9;9,5;0
17:36:58;3,70;0,00;0,0;0,71;0,71;9,0;7,7;7,9;9,5;0
17:37:28;3,60;0,10;0,0;0,71;0,72;9,0;7,8;7,9;9,4;0
17:37:58;3,60;-0,10;0,0;0,72;0,71;9,0;7,8;7,8;9,4;0
17:38:28;3,60;-0,10;3,0;0,72;0,71;8,9;7,8;7,9;9,5;30
17:38:58;3,60;0,00;3,3;0,71;0,71;9,0;7,8;7,8;9,4;33
17:39:28;3,60;-0,10;3,3;0,72;0,71;9,0;7,8;7,9;9,5;33
17:39:58;3,60;-0,10;3,3;0,72;0,71;8,9;7,9;7,8;9,5;33
17:40:28;3,60;0,00;3,3;0,71;0,71;8,9;7,9;7,8;9,4;33
17:40:58;3,60;0,00;3,3;0,71;0,71;8,9;7,9;7,8;9,4;33
